doc0,doc1,doc2,doc3,doc4
0.004556833486121144,0.0,0.0,0.0,0.0
0.0011939038031690697,0.002318417746063691,0.0015329512115535252,0.0,0.0
2.6657621716188957e-05,4.6589308771405204e-05,0.00016429397436609598,6.118028425758041e-05,7.789423712733307e-05
0.0021615630847404772,0.0,0.008326225465083938,0.0,0.0
0.0019039524360541717,0.0,0.001375110565471262,0.0007586189744530332,0.0005795204811721722
0.0023941045596380275,0.0016603797924636557,0.0017565643422580864,0.0021803823743531564,0.003747660738620322
0.008291338219166304,0.0,0.0,0.0,0.0
0.0032914545563888053,0.0,0.01267850702023873,0.0,0.0
0.0077498817493309525,0.0,0.0,0.0,0.0
0.005291651332753796,0.0,0.0,0.0,0.0
0.008288039973755134,0.0,0.0,0.0,0.0
0.0020784214405569585,0.0020180223644467865,0.008005968295678737,0.0,0.0
0.0021915903407992232,0.0021279025683324524,0.002813962950146844,0.0,0.0
0.006359839657649205,0.0015437555652804056,0.008165920807523297,0.0,0.0019357927586768063
0.016149368891044475,0.0,0.0,0.0,0.0
0.003120742674469207,0.0,0.0,0.0,0.0
0.009041815014928456,0.0,0.0,0.0,0.0
0.0032260698476640026,0.0,0.0020711081028496003,0.03496312769254028,0.0
0.006143425087649577,0.0,0.0,0.0,0.0
0.010178233569371548,0.0,0.0,0.0,0.0
0.004730009057296232,0.0,0.0,0.0,0.0
0.005097590884003234,0.0,0.0,0.0,0.0
2.4851152829512927e-05,2.7575973195615386e-05,6.837522313185103e-05,5.431844525956942e-05,3.0256537448570507e-05
0.004026069503754151,0.0019545358176289458,0.0,0.0,0.0
0.00436905456109441,0.0,0.0,0.0,0.0
0.0016516920661684236,0.000801846888139782,0.004241486369714959,0.0,0.0010054761482570461
0.0012235475822093677,0.0,0.0031420265913595148,0.0015600497481902417,0.0
0.0024470951644187354,0.0011879912017274201,0.0015710132956797574,0.0,0.0014896819272408465
0.000513154038941833,0.0002491208728854616,0.0,0.0009814238214444363,0.000937155582035412
0.002364414933857586,0.0011478524331614778,0.0015179333242139616,0.003014680406234171,0.0014393499062398132
0.0005448633286620751,0.0002645147806289806,0.0010493922093051593,0.0003473562904445824,0.0009950651678685102
0.007314422153534317,0.0,0.0,0.0,0.0
0.0006618243983774284,0.0006425917338998835,0.005098624414975707,0.0008438404856887636,0.0016115561987211664
8.522903221806888e-05,5.9478194371472275e-05,5.1296511959636e-05,9.848116128982085e-05,7.782542592799605e-05
0.007474791370974179,0.0,0.0,0.0,0.0
0.002233878505007749,0.0,0.0,0.0,0.0
0.0010862875602653704,0.0010547199658642948,0.0,0.0,0.0
0.003529288231481582,0.0,0.0,0.0,0.0
0.0005022187295527164,0.00026256688621522495,0.0002480153464397686,0.0005910828836262846,0.00023517559035669293
0.0030792129017414354,0.0,0.0039536545036764036,0.0,0.0
0.0008746326541962667,0.0004246078832718692,0.0005615063723540945,0.000557587817497876,0.00319462310303823
0.004319764827769512,0.0,0.00369766738256931,0.0,0.0
0.0036439372739091986,0.0,0.004678750535878074,0.0,0.0
0.0007197428502658651,0.0012811829642754983,0.0006160913307495354,0.0027530633102755514,0.0016065397661151832
0.005205409585118467,0.0,0.0,0.0,0.0
0.0001065708197676177,0.0003104215923083186,0.0008210102028926392,0.0005435204415759312,0.0006487554161661362
0.005726810819983659,0.0,0.0,0.0,0.0
0.010178233569371548,0.0,0.0,0.0,0.0
0.0009158808294883222,0.004446326334519106,0.0011759746668668159,0.0,0.0011150944507866667
0.0019183966563681338,0.0,0.0,0.002445997412942455,0.0
3.904032576162575e-05,4.996675098930693e-05,4.101306766255909e-05,2.8282536065273275e-05,6.697691374713537e-05
0.0064289571673278355,0.0,0.0,0.0,0.0
0.021414323874678808,0.0,0.0,0.0,0.0
0.09160410212434394,0.0,0.0,0.0,0.0
0.5427960527876164,0.0,0.0,0.0,0.0
0.3071551737479831,0.004322162643075076,0.0,0.0,0.005419777155438726
0.010178233569371548,0.0,0.0,0.0,0.0
0.024259695486236584,0.0,0.0,0.0,0.0
0.3956111284690035,0.0,0.0,0.0,0.0
0.19060282761110503,0.0,0.0,0.0,0.0
0.011224067773017892,0.0,0.0,0.0,0.0
0.07503634364088867,0.0,0.0,0.0,0.0
0.003163447972901711,0.0,0.0,0.004033464889552425,0.0
0.0007064920768726969,0.0027438454658194993,0.0009071232391757444,0.006305549223050472,0.0
0.0,0.0,0.0,0.0,0.0
0.008795715952977295,0.0,0.0,0.0,0.0
0.004173611015886935,0.0,0.0,0.0,0.0
0.0036047449452107903,0.006999981597199585,0.0046284282841167895,0.0,0.0
0.011392826705006954,0.0,0.0,0.0,0.0
0.005658213342038267,0.0,0.0,0.0,0.0
0.005480499963475241,0.0,0.0,0.0,0.0
0.0013990173621148312,0.0,0.0,0.0017837775295505862,0.0
0.008288039973755134,0.0,0.0,0.0,0.0
0.00032509485652374055,0.0004208634355733135,0.00041741600358007665,0.0004145030045680894,0.0003958063743854493
0.0021727533942733942,0.004219226049646994,0.0,0.0,0.005290699782930763
0.0031706845326691306,0.0,0.0,0.0,0.0038603414480786924
0.004949062551139832,0.0,0.0,0.0,0.0
0.015792293472954355,0.003607851362855213,0.003578298255685884,0.0,0.009048132618493647
0.009566459778266864,0.0,0.0,0.0,0.0
0.013204510649302276,0.0,0.0,0.0,0.0
0.005447337753413767,0.0,0.0,0.0,0.0
0.00015232071438021105,0.0001183154107976893,0.000664962083474192,0.00015536977593232285,0.00022254246781008735
0.0048799442152677956,0.009476265372843913,0.0,0.0,0.0
0.0032940022667188222,0.0,0.002114720110708788,0.004199924450386806,0.0
0.0018655592554384973,0.001811345969692623,0.002395344845420814,0.0,0.002271337827340886
0.0021727533942733942,0.0,0.0027897766464244755,0.0,0.0
0.0027330174047964497,0.001769063815348764,0.0011697152179147828,0.0011615521881198827,0.0011091590535472083
0.0017578040822413888,0.0,0.002256989122903465,0.0022412383921487857,0.0
0.00656024165742503,0.0,0.0,0.0,0.0
0.001002984513633349,0.000973837711741221,0.0,0.0,0.0
0.0018204266835586188,0.0,0.0,0.002321083569268547,0.0
0.0030124400670575903,0.002924898342681043,0.0,0.0,0.0
0.0027168065002897857,0.0026378559085639608,0.0,0.0,0.0
0.005707989755621536,0.001847371721330761,0.0,0.0,0.0
0.0012745360368386117,0.0006187489641043293,0.0040912039074133405,0.0016250611355376205,0.0
0.0053215299292903575,0.0,0.0,0.0,0.0
0.005835028880753795,0.0,0.0,0.0,0.0
0.008086565162078861,0.0,0.0,0.0,0.0
0.00011985332655665936,0.00013188643099761244,2.7358139711805867e-05,0.00011546067185703135,0.00011998086497232723
0.0005659094750754488,0.0065935692617676315,0.0021798530496606842,0.0,0.0
0.002954771143640896,0.0,0.0,0.0,0.0
0.008726295979231696,0.0050836255153774825,0.0,0.0,0.012749227509608883
0.00453198147856653,0.001466760590600768,0.003879322314950297,0.0,0.009196224434280009
0.0028692280854457864,0.002785848111524884,0.0,0.0,0.020959890499570567
0.002905297209097752,0.0,0.003730349852967832,0.0,0.003537229617046156
0.003086055633738092,0.0,0.0,0.0,0.0
0.005447337753413767,0.0,0.0,0.0,0.0
0.006902582651824663,0.0,0.0,0.0,0.0
0.005021499812552176,0.0,0.0,0.0,0.0
0.0033152159895020543,0.0,0.0,0.0,0.00403631000238127
0.0015700066072129155,0.0007621910513095618,0.011087232810190584,0.004003585063388919,0.0009557496996522985
0.0003083036077492477,0.0006984699931976939,0.0002639042262148959,0.00039309379760030927,0.0
0.006414794576773642,0.0,0.0,0.0,0.0
0.0010600483713598464,0.0018011757569225484,0.0,0.0,0.0012906199348327774
0.0011609968709728844,0.0011272582186451006,0.0014906992969145462,0.0029605924649704074,0.0028270515694182987
0.0016844560308771513,0.0,0.0,0.0,0.002050842764854699
0.0,0.0,0.0,0.0,0.0
0.009566459778266864,0.009288457771081253,0.0,0.0,0.0
0.007474791370974179,0.0,0.0,0.0,0.0
0.04851939097247317,0.11777353497848633,0.0,0.0,0.0
0.011169195550715529,0.0,0.0,0.0,0.0
0.006567233027455108,0.009564583147092583,0.0,0.0,0.0
0.003501937274338205,0.0,0.0,0.0,0.0
0.002967397324595724,0.0,0.003810085294833033,0.0,0.007225674309144568
0.003979202586837869,0.0006439277790513522,0.0,0.0008455949573541166,0.0
0.005549094494509803,0.0,0.0,0.0,0.0
0.00437072427177618,0.0016974842844021385,0.0,0.0011145536796012647,0.0010642804662914624
0.0032993335289622804,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0021578513489960583,0.002095144034050575,0.0,0.0,0.0
0.013011866280105444,0.0,0.0,0.0,0.0
0.0007150165053053836,0.001388476148772009,0.001836136906808124,0.0018233231551801766,0.0008705400436564925
0.0026365317359547612,0.0012799569673185847,0.0,0.0,0.0
0.0010663748321193022,0.0,0.001369206284901984,0.0013596510773370657,0.0
0.002435144100725132,0.002364378638529207,0.0015633408192541722,0.0,0.0029648133099384904
0.0036944041797413517,0.0,0.0,0.0,0.0
0.0037047033311246877,0.0,0.0,0.0,0.0
0.008795715952977295,0.0,0.0,0.0,0.0
0.006308187143608161,0.0,0.0,0.0,0.0
0.0005985268243689562,0.0017434007757938642,0.0023054933357149524,0.0,0.001457425287247589
0.004719711699848922,0.0,0.0,0.0,0.0
0.0039161379593174945,0.0019011673546929827,0.0,0.0012482902434982903,0.002383969380268396
0.06817091950792369,0.0,0.0,0.0,0.0
0.01312048331485006,0.0,0.0,0.0,0.0
0.007351930818993706,0.0,0.005394141818661906,0.0,0.0012787217654892332
0.0017737283389229173,0.0,0.0,0.0,0.004319065459730132
0.37297919366665255,0.6913589293258705,0.0,0.0,0.0
0.29571070025416574,0.30762570653442683,0.0,0.0,0.0
0.019132919556533727,0.14861532433730004,0.0,0.0,0.0
0.011224067773017892,0.0,0.0,0.0,0.0
0.008520625574620522,0.0,0.0,0.0,0.0
0.012235475822093675,0.0,0.0,0.0,0.0
0.008520625574620522,0.0,0.0,0.0,0.0
0.011224067773017892,0.0,0.0,0.0,0.0
0.004556833486121144,0.0,0.0,0.0,0.0
0.0013119040040790013,0.0012737799796413139,0.0033689227342381363,0.0,0.001597256791290832
0.0064289571673278355,0.0,0.0,0.0,0.0
0.002359855849924461,0.0,0.0,0.0,0.0
0.0031562459553171694,0.012258100886060812,0.0,0.0,0.0
0.0017719023399977302,0.0017204107309308817,0.004550182069349515,0.0,0.0007191031857173042
0.00590342512385848,0.0,0.0,0.0,0.25874933706972214
0.00024192816829530063,0.0,0.0015531572883543611,0.0012338546813118639,0.0005891001302118908
0.009132399365725203,0.0,0.0,0.0,0.0
0.008288039973755134,0.0,0.0,0.0,0.0
0.00038954742251225545,0.0015129085859154265,0.0012504298749041489,0.0004966814263986774,0.0007114170673345287
0.001605303977016286,0.0,0.0020611817048800576,0.0,0.0
0.09560227751430855,0.0,0.0,0.0,0.0
0.005735605681201885,0.0,0.0,0.0,0.0
0.0035760046511191606,0.0,0.0045915262585673085,0.0,0.0
0.0024470951644187354,0.0023759824034548403,0.0062840531827190295,0.0,0.002979363854481693
0.0025254331757030594,0.0,0.0,0.0,0.0
0.003174835346343899,0.0015412872017528073,0.002038216009423179,0.0,0.0
0.003510999282474801,0.0,0.004508060523424873,0.004476600359612068,0.0
0.008770383650571511,0.0,0.0,0.0,0.0
0.003134843896913292,0.0,0.0,0.0,0.0
0.0009306011396053992,0.001807115607506548,0.0011948752827862217,0.0011865366697758164,0.003399049745094462
0.0005294635336269773,0.00012851932134273303,0.00016995543593890963,0.00042192344229228254,0.00024173526288807017
0.004013231528242067,0.0,0.0,0.0,0.0
0.0077498817493309525,0.0,0.0,0.0,0.0
9.762952897308651e-05,4.825795309232692e-05,8.66086159670113e-05,6.789805657446177e-05,0.00010589788106999678
0.0003773972899254821,0.00051300213666291,0.0007753142339175324,0.00057742769207501,0.0002756910791371888
0.00018821715199780523,0.00030457924677222687,0.0004833349394219676,0.00015998730513831175,0.00042011996261960045
0.00040038987497627835,0.00038875451649674197,0.0005140934657461115,0.0005105057888364018,0.00048747884371228446
0.0019209594722839202,0.000932568126131831,0.0012332388683939258,0.0,0.0011693940842317822
6.218278693860421e-05,3.881298258702095e-05,7.984159052202068e-05,6.795806077054015e-05,5.9485007109235825e-05
0.0001654590196263831,0.0002409761529759853,0.0003186696498396248,0.00026370480565807516,0.00015108606000716697
0.00022227236987640823,0.0010790655943411097,0.0008561812881217412,0.0008502063009986081,0.000811856777319558
0.0014422269111857814,0.0028006313874437304,0.0,0.001838870643318854,0.0035118525765779553
0.0037466176880179758,0.0,0.0,0.004777018945355078,0.0
0.014587151054395547,0.00531121777450584,0.0,0.0023248668114862875,0.02442001150260704
0.013616290715134267,0.004406866776834049,0.0,0.0,0.005525991929622116
0.02168644380017574,0.0,0.0,0.0,0.005280694247609256
0.0008868641694614587,0.0008610918330981785,0.007971024546663428,0.0011307710826815639,0.0032392990947975988
8.728759380202386e-05,0.00014528744582841652,0.0001280865317071406,6.359633049758053e-05,0.00013663742752736846
0.005328090373645632,0.0,0.0,0.0033967154880611724,0.016217513833817657
0.005796656104091995,0.0014070512155044393,0.0,0.0036954312308823383,0.001764372297868382
0.003966048173113494,0.0,0.00254616759571249,0.0050567975808539865,0.0
0.007739663683795608,0.001669944111581863,0.00552088348491654,0.0010964710374020154,0.010470134622666011
0.0027359717951318916,0.0,0.0035129390382968523,0.004360529345274727,0.004996611242477109
0.0029236603544517833,0.0,0.0,0.003727730466779535,0.010678760813419988
0.0031706845326691306,0.0,0.0,0.0,0.0
0.0029422497454785128,0.0,0.0,0.0037514323441825317,0.0
0.0010203233593024685,0.002476681723279485,0.0006550385071508091,0.0019514016735804362,0.000621127159415394
0.01105252456094967,0.0,0.0,0.00939480595000162,0.0089710425259756
0.013372254409958777,0.0,0.0,0.003409982975459362,0.0
0.015499763498661905,0.0,0.0,0.0,0.0
0.0022222273288165376,0.0,0.0,0.0,0.0
0.004275695725644014,0.0,0.0,0.005451604937246853,0.0
0.0008589252637620388,0.0,0.0011028447352483147,0.00949128588163612,0.011154671532791571
0.001329155439958817,0.002581060175114657,0.0008533059517104542,0.0016947020610912596,0.0016182605941856166
1.5994573029713374e-05,3.1059539180936805e-05,6.161024038728599e-05,5.438247489562703e-05,4.543830499094429e-05
0.013562879769696456,0.0,0.0,0.0,0.0
0.001940702741053815,0.0018843057802272762,0.00249182774212371,0.0,0.0023628258038598626
0.00210055166256963,0.0,0.0,0.0013391245015314844,0.0
0.004145669109583152,0.0,0.0,0.0,0.0
0.005291651332753796,0.0,0.0,0.0,0.0
0.0012116200906947597,0.0035292309719147097,0.0015556986090864327,0.0,0.001475160082071126
0.00278827580797511,0.0027072483130427486,0.0,0.007110224457739458,0.0
0.003106772020774026,0.0,0.0,0.0,0.0
0.003045575385394732,0.0017742424477746664,0.003910464532004936,0.0015532699119065203,0.0014832079031956338
0.003653896516795931,0.0,0.00469153802630138,0.0,0.0
0.006143425087649577,0.0,0.0,0.0,0.0
0.009132399365725203,0.0,0.0,0.0,0.0
0.005735605681201885,0.0055689285687948765,0.0,0.0,0.0
0.003624213858162274,0.0,0.0,0.0,0.0
0.004156842881113917,0.0,0.002668656098559579,0.0026500324892303633,0.0
0.0022580337790522776,0.0026308981866061034,0.0028992751410448383,0.0023032336982299964,0.001099671859325513
0.020390363536012937,0.0,0.0,0.0,0.0
0.028291066710191333,0.0,0.0,0.0,0.0
0.013408095091369218,0.0,0.0,0.0,0.0
0.004612379138391923,0.0,0.0,0.0,0.0
0.003510999282474801,0.0,0.0,0.0,0.0
0.009132399365725203,0.0,0.0,0.0,0.0
0.009566459778266864,0.0,0.0,0.0,0.0
0.0012709280658418278,0.00030849870127694394,0.0016318489924884779,0.0020255761176695116,0.0034815783591761245
0.0031795771162102084,0.0,0.0,0.006486447836267517,0.003096934608940394
0.004321653181573843,0.0,0.0,0.0,0.0
0.0022814043181450783,0.0022151065450559037,0.0,0.0,0.0
0.00021440073995388317,0.00012490214344544108,0.00027528673013510355,0.00013668280058748994,0.00028713864777666086
0.009805267325348007,0.0,0.0,0.0,0.0
0.005948467866320346,0.0,0.0,0.0,0.0
0.006863017579869494,0.0,0.0,0.0,0.0
0.010178233569371548,0.0,0.0,0.0,0.0
0.004156842881113917,0.0020180223644467865,0.0,0.0026500324892303633,0.0
0.003492929368065079,0.0,0.0,0.0,0.0
0.001544842338977366,0.0,0.0,0.00196970754301476,0.0018808616405874012
0.0013856253823110868,0.0026907180186705472,0.0035582366065589994,0.00176670246436769,0.0016870133372563917
0.002203006434246346,0.0,0.005657242021466135,0.008426643188166764,0.0026821832827834554
0.0018353213733140515,0.0,0.0,0.0,0.00446904578172254
0.0033232203574480672,0.003226647335546122,0.0,0.0,0.0
0.0006224557459454057,0.001813101411992211,0.0,0.002380933795729251,0.0015156927098294443
0.004593635794013783,0.0,0.0,0.0,0.0
0.003260343767199692,0.0,0.0,0.0,0.0
0.0008568290482275019,0.0008319295346411566,0.0,0.0,0.0
0.004949062551139832,0.0,0.0,0.0,0.0
0.0051238318900972005,0.0,0.0,0.0,0.0
0.0009306011396053992,0.0,0.0011948752827862217,0.0,0.0
7.55076698540194e-05,7.76259651740419e-05,0.00013116832728617684,9.627391942493188e-05,0.00011897001421847165
0.0,0.0,0.0,0.0,0.0
0.00011746677365012682,2.851329519602164e-05,6.284385186166517e-05,7.488634415128244e-05,9.534468039344413e-05
0.0019342958532138244,0.0,0.0,0.004932538468643386,0.0
0.015212151722142747,0.0,0.0,0.0,0.0
0.0007018857821295965,0.0,0.0004506044193978463,0.0,0.00213638312851255
0.0062838884771550035,0.0,0.0,0.0,0.0
0.0007981011911829036,0.0005453058501237581,7.590723775968269e-05,0.0003015100317189139,0.0008277414750758866
0.0009688854393261934,0.0009407295589787416,0.0,0.0,0.0
0.0038341100116214533,0.0,0.0,0.0,0.0
0.0007207263316812906,0.000699781972797965,0.0027761993062172326,0.0018378834605241815,0.0035099672669975236
0.0016390946358651687,0.0015914624282043076,0.0,0.004179762538248192,0.003991229587780659
0.0009029155955177102,0.007013414428497254,0.0057966376872468995,0.0034537109988340793,0.0
0.054071174178161846,0.0,0.0,0.0,0.021944072610142404
0.019341367146485496,0.0,0.0,0.0,0.004709663196624101
0.017451550128669453,0.0,0.0,0.0,0.0
0.008086565162078861,0.0,0.0,0.0,0.0
0.0016338465616377782,0.0,0.002097829874992461,0.0,0.007956900835393637
0.007908851783515837,0.0,0.0,0.0,0.0
0.0021878040908344452,0.0,0.0,0.0027894977446098427,0.0
0.0011725293079006996,0.0,0.0015055067404570938,0.004485001020311346,0.0
0.0016443610280152995,0.0015965757786208924,0.0,0.0,0.0
0.0021248503290227875,0.0,0.0,0.0,0.0
0.00557655161595022,0.0027072483130427486,0.0,0.0,0.0
0.0002949118362635956,0.0008590250314592468,0.0007573230866703816,0.00037601899802750617,0.0017952911639856231
0.0006909879535193662,0.002012723382114067,0.0,0.0,0.0
0.0053215299292903575,0.0,0.0,0.0,0.0
0.004996965616390439,0.0,0.0,0.0,0.0
0.0015167527609571913,0.0022090137254317894,0.0029212252817581736,0.012570302685258354,0.0009233311433669902
0.0007510626491478926,0.0,0.0009643510598657668,0.0,0.0009144265992834899
0.0013203924642690918,0.00384606529370867,0.0,0.030303523380891807,0.0016075915799979845
0.0033152159895020543,0.0,0.004256678263507565,0.0,0.0
0.0022377823100812114,0.0,0.0,0.0,0.0
0.0043372887600351484,0.0,0.0,0.0,0.0
0.0004173004760718374,0.0032413895544941796,0.0005358063762575998,0.0,0.0
0.0010212810508337146,0.0009916025502584643,0.0003278266682911508,0.0008138472041007907,0.0
0.008795715952977295,0.0,0.0,0.0,0.0
0.002978887516717126,0.001446160415929795,0.0004781048120996024,0.002373841436529028,0.0022667666144845964
0.001989641727951152,0.0,0.0,0.002536836426969344,0.002422409530213028
0.0042908598715693195,0.0,0.005509387625090865,0.0,0.0
0.047832298891334314,0.0,0.0,0.0,0.0
0.002047095336373661,0.0019876065990975106,0.0,0.03915136538782371,0.002492359896971334
0.00047572908925796293,0.0018476174712347253,0.0,0.0042459544662290395,0.0
0.0007657257365544594,0.002230421075215578,0.0029495346085332344,0.0009763169490617837,0.0009322790609488325
0.0007613118285235538,0.0022175641565745845,0.0,0.0,0.0009269050819407826
0.010141417266689774,0.0,0.0,0.0,0.0
0.0006825978309589405,0.002651045956163497,0.0008764434531448897,0.0017406541270423301,0.0
0.011780969341820213,0.0,0.0,0.0,0.0
0.001999622931842174,0.0,0.0,0.0,0.0
0.0033634992537767703,0.001632877862129518,0.0,0.0,0.0
0.004709756138185673,0.0,0.0,0.0,0.0
0.002009670603729324,0.0,0.002580381249002611,0.0,0.0024467948951171193
0.004321653181573843,0.0,0.0,0.0,0.0
0.0048799442152677956,0.0,0.0,0.0,0.0
0.0073540213472545034,0.0,0.0,0.0,0.0
0.0010064371920717892,0.0,0.005168989691945884,0.0012832292841654456,0.0
0.01917629706767594,0.007447612999888097,0.0,0.0,0.0
0.0025301704474728175,0.01719650458978118,0.0,0.0,0.0030805088770092335
0.009856943277006798,0.002871149939555003,0.003164034886770977,0.0,0.0024001862242383288
0.006308187143608161,0.0,0.0,0.0,0.0
0.0011250483660610253,0.0,0.0,0.0,0.0
0.00413028893711584,0.0,0.0,0.0,0.030172018841118177
0.0035855240506405977,0.0,0.0,0.0,0.0
0.020185758203734333,0.0,0.0,0.0,0.0
0.006244261784749965,0.000757850386187143,0.0,0.0029855885357181304,0.001900613442614565
0.0077498817493309525,0.0,0.0,0.0,0.0
0.0017794872001858687,0.0,0.0,0.0022688848385813668,0.0064996326103312066
0.0016578317216706774,0.001609655012952636,0.004257252786264968,0.0,0.0
0.00218025997602155,0.0,0.0,0.0,0.0
0.00407359236998065,0.0019776067417919463,0.0,0.0,0.0024798205728741303
0.008520625574620522,0.0,0.0,0.0,0.0
0.00022948422296110532,0.002228153949851019,0.0008839609607244765,0.0005851947393785054,0.0005587988640617824
0.007024794507843711,0.002273551158561429,0.006013140658473752,0.0099519617857271,0.0009503067213072825
0.009878866299788765,0.0,0.0,0.0,0.0
0.002505222952880402,0.0008108069980717852,0.005361102726808039,0.002129475792974771,0.0020334233616404805
0.002203006434246346,0.0021389869092853313,0.0028286210107330676,0.0,0.0
0.0028864714040054036,0.0,0.0,0.0,0.002342872668823096
0.008101947599403206,0.00071513676555985,0.0018914102483087616,0.0,0.0
0.0016926044925497396,0.0016434172846163304,0.0,0.0,0.0
0.0014491640260229988,0.0014070512155044393,0.0,0.0018477156154411692,0.0
0.0024391225319386842,0.0023682414562463923,0.0031317898733030647,0.0062198684335350515,0.0014848285456924887
0.0022574542943411026,0.004383705021322348,0.0,0.0,0.0
0.00195684000524516,0.0018999740943639865,0.0,0.0,0.0
0.010829777529481508,0.0,0.0,0.0,0.0
0.0070407309584325185,0.0,0.0,0.0,0.0
0.0008725624527217905,0.0016944114505451373,0.002240709285799245,0.0,0.0010623538758185985
0.006863017579869494,0.0,0.0,0.0,0.0
0.0071381079582262695,0.013861348058145609,0.0,0.0,0.0
0.0014986379605661424,0.0,0.003848448880440737,0.0,0.0018246073285529561
0.027397198097175612,0.0,0.0,0.0,0.0
0.008288039973755134,0.0,0.0,0.0,0.0
0.0035760046511191606,0.0,0.0,0.0,0.0
0.021414323874678808,0.0069306740290728044,0.0,0.0,0.0
0.0005530574397950452,0.0,0.0021303476967124957,0.001410320501192184,0.0
0.009566459778266864,0.0,0.0,0.0,0.0
0.1192887580446873,0.0,0.0,0.0,0.0
0.002636706123362083,0.0,0.0033854836843551965,0.0,0.011770796298083046
0.002664045186822816,0.0,0.0,0.0,0.0
0.005994896754786175,0.0,0.0,0.0,0.0
0.010410819170236934,0.0,0.0,0.0,0.0
0.005775843260942577,0.0,0.0,0.0,0.0
0.006143425087649577,0.0,0.0,0.0,0.0
0.003757280769989727,0.0,0.0,0.0,0.0
0.004131889837384435,0.0,0.0,0.0,0.0
0.00279391626246612,0.0,0.0,0.0,0.013606488616992363
0.0031419442385775018,0.0,0.0,0.0,0.0
0.0071381079582262695,0.0,0.0,0.0,0.0
0.009132399365725203,0.0,0.0,0.0,0.0
0.006704047545684609,0.0,0.0,0.0,0.024486743172185365
0.007908851783515837,0.0,0.0,0.0,0.0
0.0051238318900972005,0.0,0.0,0.0,0.0
